model,average_cost_count,average_cost_mean,average_cost_std,average_cost_min,average_cost_25%,average_cost_50%,average_cost_75%,average_cost_max,accuracy_count,accuracy_mean,accuracy_std,accuracy_min,accuracy_25%,accuracy_50%,accuracy_75%,accuracy_max,precision_count,precision_mean,precision_std,precision_min,precision_25%,precision_50%,precision_75%,precision_max,recall_count,recall_mean,recall_std,recall_min,recall_25%,recall_50%,recall_75%,recall_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max,roc_auc_count,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_25%,roc_auc_50%,roc_auc_75%,roc_auc_max
RandomForestClassifier (SMOTE + STD),100.0,0.8491800370878012,0.17039871850587865,0.4810126582278481,0.7245222929936306,0.8343949044585988,0.963375796178344,1.5923566878980893,100.0,0.7944074014351368,0.047047034783445234,0.6050955414012739,0.7643312101910829,0.802547770700637,0.8240949770216883,0.8734177215189873,100.0,0.4049607976483521,0.08525845999576376,0.0,0.3543643263757116,0.4,0.45892857142857135,0.6153846153846154,100.0,0.5519538461538461,0.12195797789110327,0.0,0.48,0.56,0.64,0.88,100.0,0.4603787449897784,0.08291716786417651,0.0,0.4072504708097928,0.46291208791208793,0.5120109814687714,0.6153846153846154,100.0,0.7908413582032001,0.054914117204374606,0.5,0.7584090909090909,0.7962121212121211,0.8240601503759398,0.9075757575757576
StackingClassifier (Balanced + MEC),100.0,0.8349221962428447,0.02509506829775289,0.6369426751592356,0.8407643312101911,0.8407643312101911,0.8407643312101911,0.8417721518987342,100.0,0.16507780375715547,0.025095068297752876,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.3630573248407643,100.0,0.16065313140696735,0.004995366987844087,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.2,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.27680143520156636,0.007241647625041101,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.3333333333333333,100.0,0.8686460863697705,0.034020570842635614,0.7485431235431236,0.8465909090909092,0.8703522792996478,0.8906060606060606,0.936969696969697
StackingClassifier (Balanced + STD),100.0,0.5509965330968314,0.13803311253374584,0.2420382165605095,0.445859872611465,0.5477707006369427,0.6418507619124405,0.929936305732484,100.0,0.7970813512859793,0.034765575603804645,0.7088607594936709,0.7770700636942676,0.7961783439490446,0.821656050955414,0.8726114649681529,100.0,0.42852343861532183,0.05508898504277644,0.3076923076923077,0.3931025369978858,0.425531914893617,0.4658584858980702,0.5609756097560976,100.0,0.7577230769230769,0.08609013072965489,0.52,0.68,0.76,0.801923076923077,0.92,100.0,0.5452599941471354,0.057861193272478066,0.40625,0.505,0.5469208211143695,0.5846153846153846,0.696969696969697,100.0,0.8688667840930999,0.037517998087534206,0.7497086247086248,0.8446212121212121,0.8693939393939394,0.8941666666666666,0.9448484848484848
StackingClassifier (Baseline),100.0,0.9830383778118197,0.13693241407998274,0.6496815286624203,0.9028662420382166,0.9808917197452228,1.095541401273885,1.2929936305732483,100.0,0.8808578569700878,0.018020278291442347,0.821656050955414,0.8726114649681529,0.8789808917197452,0.89171974522293,0.9235668789808916,100.0,0.7442027723738249,0.11092315039240304,0.4117647058823529,0.6666666666666666,0.7416666666666667,0.8045454545454546,1.0,100.0,0.39876923076923076,0.08638386432672579,0.2,0.32,0.4,0.44,0.6,100.0,0.5131319637944071,0.0842345644692499,0.303030303030303,0.4571428571428571,0.5122242098986285,0.5714285714285714,0.7142857142857143,100.0,0.8692765707976234,0.03469158759887507,0.7674825174825174,0.8498397435897436,0.8722989291410344,0.8898484848484849,0.9387878787878788
StackingClassifier (Cost-sensitive + MEC),100.0,0.8403329839554949,0.0016657955207305924,0.8354430379746836,0.8407643312101911,0.8407643312101911,0.8407643312101911,0.8417721518987342,100.0,0.1596670160445053,0.0016657955207305673,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1645569620253164,100.0,0.1596670160445053,0.0016657955207305673,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1645569620253164,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.27536349371702173,0.0024685657153327633,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2826086956521739,100.0,0.8687211735632789,0.03700352317521272,0.7628205128205129,0.8470003023292496,0.8704545454545454,0.8975757575757575,0.9469696969696968
StackingClassifier (Cost-sensitive + STD),100.0,0.5024312666290415,0.11503454636299153,0.2611464968152866,0.4267515923566879,0.4904458598726114,0.5866423445940498,0.8291139240506329,100.0,0.7271111827783602,0.0506148951122096,0.5987261146496815,0.6878980891719745,0.732484076433121,0.7643312101910829,0.8164556962025317,100.0,0.35703459136672167,0.047728953104558686,0.2567567567567567,0.3181818181818182,0.35889929742388754,0.39019896831245393,0.4693877551020408,100.0,0.8401846153846154,0.07111912422726328,0.64,0.8,0.84,0.8811538461538462,0.9615384615384616,100.0,0.4990427917267406,0.05149749289783351,0.3838383838383838,0.4638694638694638,0.5,0.5309236947791165,0.6133333333333333,100.0,0.8696959224985541,0.038938471491734614,0.74504662004662,0.8434090909090909,0.8745454545454545,0.8976136363636363,0.9424242424242424
StackingClassifier (SMOTE + MEC),100.0,0.531588325405144,0.09954653737781545,0.3312101910828025,0.47225469644440854,0.5286624203821656,0.5987261146496815,0.8734177215189873,100.0,0.6103886156575021,0.07675958764462276,0.4203821656050955,0.552547770700637,0.6114649681528662,0.6592759816173506,0.8407643312101911,100.0,0.2845288366637634,0.04442452836071344,0.2115384615384615,0.2528130671506352,0.2763157894736842,0.3053252032520325,0.5,100.0,0.9011692307692307,0.07213741792391894,0.64,0.84,0.92,0.96,1.0,100.0,0.4296545390947876,0.04661706020921835,0.3410852713178294,0.3953203012608953,0.4210526315789473,0.4603846153846154,0.5901639344262295,100.0,0.8615010743642323,0.041200975941674975,0.7424242424242425,0.8387878787878789,0.865,0.8881818181818181,0.937878787878788
StackingClassifier (SMOTE + STD),100.0,0.7613678142384905,0.16832579411791798,0.4012738853503185,0.6386660485366443,0.7555631702007579,0.874203821656051,1.1464968152866242,100.0,0.8614556962025316,0.025898759115097345,0.7452229299363057,0.8471337579617835,0.8662420382165605,0.8805732484076434,0.9044585987261148,100.0,0.5746042095871173,0.08375713082697776,0.3529411764705882,0.5185185185185185,0.5714285714285714,0.635,0.75,100.0,0.5665384615384615,0.10982185192774326,0.32,0.48,0.56,0.64,0.8,100.0,0.5641076552327894,0.0770421420976535,0.3720930232558139,0.5,0.5714285714285714,0.6229166666666667,0.7169811320754716,100.0,0.8639147168620853,0.03831972028640017,0.7424242424242424,0.8392628205128205,0.8660606060606061,0.8891287878787879,0.942121212121212
VotingClassifier (Balanced + MEC),100.0,0.8353712811416595,0.018089674233738258,0.7197452229299363,0.8407643312101911,0.8407643312101911,0.8407643312101911,0.8417721518987342,100.0,0.1669180843344352,0.027568715209255773,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.3375796178343949,100.0,0.16078445286924847,0.0046124015484743765,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1889763779527559,100.0,0.9984000000000001,0.009715134501582486,0.92,1.0,1.0,1.0,1.0,100.0,0.2769229258464961,0.006434164749120521,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.3157894736842105,100.0,0.8566606376080061,0.04395379515829968,0.7524242424242424,0.8216672143645829,0.8608350421508315,0.8890151515151514,0.9312121212121212
VotingClassifier (Balanced + STD),100.0,0.6441042489720229,0.15496970613374583,0.3503184713375796,0.515107232121261,0.6412763041199709,0.7579617834394905,1.1019108280254777,100.0,0.7727235346287188,0.08259443018705871,0.464968152866242,0.7388535031847133,0.7848101265822784,0.8280254777070064,0.8853503184713376,100.0,0.412099619626005,0.09482153814923037,0.22,0.33736559139784944,0.40826330532212884,0.4676470588235294,0.7272727272727273,100.0,0.7096923076923077,0.11919289069219093,0.32,0.64,0.72,0.8,1.0,100.0,0.5088252284869801,0.07440178048160423,0.352,0.44766300078554594,0.5166852057842046,0.5620782726045883,0.6896551724137931,100.0,0.8532606971975393,0.04175797885743851,0.7054545454545454,0.8284848484848485,0.8618865345181135,0.8850757575757575,0.9263636363636364
VotingClassifier (Baseline),100.0,1.092469563815206,0.218419292800403,0.5095541401273885,0.960191082802548,1.105095541401274,1.2531847133757963,1.5987261146496816,100.0,0.8681968072240587,0.018703579712129412,0.821656050955414,0.858512053535435,0.8662420382165605,0.8789808917197452,0.9235668789808916,100.0,0.7014429772863952,0.1530631162801025,0.0,0.6143162393162394,0.6923076923076923,0.7797619047619048,1.0,100.0,0.33144615384615383,0.14329979383333763,0.0,0.24,0.32,0.40576923076923077,0.72,100.0,0.42830529661177685,0.1369721371339109,0.0,0.33108108108108103,0.4324324324324324,0.5405405405405406,0.7391304347826086,100.0,0.8556649753755017,0.039367215935669525,0.7581954887218045,0.8298484848484848,0.8627067669172932,0.8784951013898382,0.948181818181818
VotingClassifier (Cost-sensitive + MEC),100.0,0.8389345319680723,0.00724194975164982,0.7911392405063291,0.8407643312101911,0.8407643312101911,0.8407643312101911,0.8417721518987342,100.0,0.1610654680319277,0.00724194975164981,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.2088607594936709,100.0,0.15990004107514166,0.0021656110170826578,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1721854304635761,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.27570756643705924,0.0032018188400639116,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2937853107344633,100.0,0.8421257514415409,0.0460924910739542,0.6854545454545455,0.8090151515151516,0.845,0.8765151515151515,0.923030303030303
VotingClassifier (Cost-sensitive + STD),100.0,0.6285821978553576,0.15494824908414284,0.3248407643312102,0.5143312101910829,0.6126945093928888,0.7472083366927356,1.1210191082802548,100.0,0.5637390147544948,0.1763109517303356,0.1592356687898089,0.4745222929936305,0.6337579617834395,0.6947512698540675,0.7898089171974523,100.0,0.2719784065390589,0.06896115645546436,0.1476510067114094,0.2173746813933729,0.28291753291753285,0.3172101449275362,0.4259259259259259,100.0,0.8662153846153845,0.09048522595535417,0.6,0.8319230769230769,0.88,0.92,1.0,100.0,0.40677930667010814,0.07845728556717617,0.2463768115942029,0.3518270944741533,0.419047619047619,0.4631578947368421,0.5822784810126582,100.0,0.8385815798236851,0.047223242797792775,0.6854545454545455,0.8140151515151516,0.8448484848484847,0.8711363636363637,0.9136363636363636
VotingClassifier (SMOTE + MEC),100.0,0.8243211319841975,0.041875885150219366,0.6392405063291139,0.8354430379746836,0.8407643312101911,0.8407643312101911,0.8535031847133758,100.0,0.17796823349189705,0.04472858193048039,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1645569620253164,0.360759493670886,100.0,0.16283975367111295,0.00831174866517396,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.16449450366422383,0.1984126984126984,100.0,0.9984153846153846,0.007803255827293258,0.96,1.0,1.0,1.0,1.0,100.0,0.27991499084686294,0.011941714227465946,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2823861748089066,0.3311258278145695,100.0,0.8443375738296791,0.04102369036930875,0.7236363636363636,0.8155332167832168,0.8498251748251748,0.8731249671381249,0.94
VotingClassifier (SMOTE + STD),100.0,0.7462424413448361,0.20471053802667666,0.375796178343949,0.6098726114649682,0.7420382165605095,0.8728130291058616,1.2929936305732483,100.0,0.7649173587035396,0.09217650097351562,0.3630573248407643,0.7245222929936306,0.7898089171974523,0.8291139240506329,0.8987341772151899,100.0,0.40796564809351304,0.11088833092673946,0.1900826446280991,0.3223076923076923,0.40212765957446805,0.4666666666666667,0.7692307692307693,100.0,0.6442769230769231,0.17332058545417847,0.2,0.52,0.66,0.8,1.0,100.0,0.47292134165501337,0.07579207735544126,0.303030303030303,0.4225708502024291,0.4724075197089145,0.5244360902255639,0.6551724137931034,100.0,0.8420245692903588,0.041371710354379435,0.7121212121212122,0.8149096736596737,0.8437529137529138,0.8762183868762816,0.9287878787878788
XGBClassifier (Balanced + MEC),100.0,0.5979424332822704,0.0984393522217302,0.3566878980891719,0.5270700636942676,0.6019108280254777,0.6624203821656051,0.8227848101265823,100.0,0.44440901394823845,0.10861585238879799,0.1772151898734177,0.3694267515923566,0.46031202128517296,0.5230488591469806,0.643312101910828,100.0,0.22437315040930295,0.03163298343836839,0.1612903225806451,0.1984126984126984,0.22485751057179626,0.2449479791916766,0.3086419753086419,100.0,0.9705538461538462,0.0417488814134797,0.8,0.96,1.0,1.0,1.0,100.0,0.3630951871017502,0.04097498836591186,0.2777777777777778,0.3311258278145695,0.36297760210803687,0.3909735251198666,0.4716981132075472,100.0,0.8681690449900976,0.03545673148744907,0.7467948717948718,0.8467657342657342,0.8715151515151515,0.8922043745727956,0.9372727272727271
XGBClassifier (Balanced + STD),100.0,0.5967765863097637,0.14587221742418327,0.2292993630573248,0.4936708860759494,0.5936466983794243,0.6942675159235668,0.9620253164556962,100.0,0.8308522131742321,0.027173188139149713,0.7643312101910829,0.8152866242038217,0.8317544142546158,0.8481012658227848,0.8853503184713376,100.0,0.48330640002048114,0.05600414138592777,0.3695652173913043,0.4473684210526316,0.48106591865357645,0.521578947368421,0.6153846153846154,100.0,0.7023384615384616,0.09338467298762061,0.44,0.64,0.72,0.76,0.92,100.0,0.5698548998145796,0.059831983691324045,0.4333333333333333,0.5290032679738562,0.5714285714285714,0.6108529250956807,0.71875,100.0,0.8688233433233434,0.036330364648306884,0.7633082706766918,0.844848484848485,0.875168603326498,0.8941579254079255,0.9409090909090908
XGBClassifier (Baseline),100.0,0.9484157058776103,0.13679413605583038,0.5987261146496815,0.8481012658227848,0.9554140127388536,1.0507135370474885,1.3184713375796178,100.0,0.8765939692009997,0.0184606078330098,0.8280254777070064,0.8607594936708861,0.8789808917197452,0.89171974522293,0.9171974522292994,100.0,0.6896005694530564,0.10381768723303834,0.4166666666666667,0.6143162393162394,0.6923076923076923,0.75,1.0,100.0,0.4258615384615385,0.08600739439433484,0.2,0.36,0.42000000000000004,0.48,0.64,100.0,0.5214177487711462,0.0798680557186512,0.2702702702702703,0.4604395604395604,0.5135531135531135,0.5853658536585366,0.7111111111111111,100.0,0.8657038522880629,0.036839519154091574,0.7496969696969698,0.8445454545454546,0.8648484848484849,0.8959848484848485,0.9212121212121211
XGBClassifier (Cost-sensitive + MEC),100.0,0.6946013061356124,0.10883085399578257,0.4522292993630573,0.5923566878980892,0.7133757961783439,0.781312988793034,0.8417721518987342,100.0,0.32943158913166165,0.12501254275932058,0.1582278481012658,0.22257719906474238,0.3301620575667177,0.4394904458598726,0.5732484076433121,100.0,0.19474880157136545,0.028915480142610847,0.1582278481012658,0.1700680272108843,0.19125318066157754,0.221077935222672,0.2666666666666666,100.0,0.9832615384615383,0.034049175658724416,0.84,0.9611538461538461,1.0,1.0,1.0,100.0,0.3238812586989221,0.03901476588276567,0.273224043715847,0.2906976744186046,0.3189578910120311,0.35915882678472605,0.417391304347826,100.0,0.8639434092223566,0.03799278964047622,0.7322261072261073,0.8387878787878787,0.8696969696969697,0.8884090909090909,0.932121212121212
XGBClassifier (Cost-sensitive + STD),100.0,0.5366737885995323,0.12829123102282045,0.2848101265822785,0.4387950495847779,0.535031847133758,0.6178343949044586,0.9113924050632912,100.0,0.758701523824881,0.052919501609797914,0.6305732484076433,0.7261146496815286,0.7643312101910829,0.7961783439490446,0.8662420382165605,100.0,0.3878206125208401,0.06064540481377909,0.273972602739726,0.33914170506912444,0.38686000716075897,0.4251329787234043,0.5555555555555556,100.0,0.7944615384615383,0.09068108398276767,0.56,0.76,0.8,0.8546153846153846,0.9615384615384616,100.0,0.5165370504952435,0.05605991573629927,0.4,0.4773397199705232,0.516016016016016,0.5533625730994153,0.6567164179104478,100.0,0.8631003408871828,0.03608046926527803,0.7473776223776224,0.8359848484848484,0.8652680652680653,0.8883333333333333,0.9336363636363636
XGBClassifier (SMOTE + MEC),100.0,0.5910634523905507,0.14103938147994635,0.2993630573248407,0.4904458598726114,0.5796178343949044,0.6836148512456663,0.9050632911392406,100.0,0.546889865355156,0.19628169658234884,0.1582278481012658,0.379746835443038,0.6063452390550673,0.7201886640328952,0.8471337579617835,100.0,0.2768024605575144,0.08365847411270591,0.1582278481012658,0.2028422501966955,0.27664753955833765,0.34542624521072796,0.5116279069767442,100.0,0.9041384615384616,0.08545047964721039,0.72,0.84,0.92,1.0,1.0,100.0,0.41377318891745857,0.09106030240700401,0.273224043715847,0.33727099582804276,0.4158805031446541,0.48950957251508,0.6470588235294118,100.0,0.8333937575582313,0.05807620804521761,0.6357894736842105,0.8046853146853147,0.8409090909090909,0.876439393939394,0.9454545454545454
XGBClassifier (SMOTE + STD),100.0,0.9166733854712571,0.14901687457540694,0.5987261146496815,0.802547770700637,0.9142949286462954,1.0015923566878981,1.3354430379746836,100.0,0.8476481496412159,0.047354428753730686,0.6560509554140127,0.8280254777070064,0.8598726114649682,0.8789808917197452,0.910828025477707,100.0,0.5669165037044293,0.1458234461867757,0.25,0.4635989010989011,0.5669642857142857,0.6704545454545454,0.9090909090909092,100.0,0.4679846153846154,0.09973216058583731,0.2,0.4,0.48,0.5438461538461539,0.68,100.0,0.49920021266366005,0.09137995531439941,0.2439024390243902,0.4363636363636363,0.4952830188679245,0.573015873015873,0.6956521739130435,100.0,0.8321682567432569,0.0565472600144904,0.6263636363636363,0.7957575757575758,0.8418181818181818,0.8721037296037296,0.93
